Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
22,Jamal Mashburn,21,DAL,SF,79,73,36.7,7.1,17.5,0.406,1.1,3.8,0.284,6,13.7,0.44,0.437,3.9,5.5,0.699,1.4,3.1,4.5,3.4,1.1,0.2,3.1,2.6,19.2,ROY-3
23,Cedric Ceballos,24,PHO,SF,53,43,30.2,8,15,0.535,0,0.2,0,8,14.8,0.541,0.535,3,4.2,0.724,2.9,3.6,6.5,1.7,1.1,0.4,1.8,2.3,19.1,
24,Kevin Willis,31,ATL,PF,80,80,35.8,7.8,15.7,0.499,0.1,0.3,0.375,7.7,15.4,0.501,0.502,3.4,4.7,0.713,4.2,7.9,12,1.9,1,0.5,2.4,3.1,19.1,MVP-11
25,John Starks,28,NYK,SG,59,54,34.9,6.9,16.6,0.42,1.9,5.7,0.335,5,10.8,0.464,0.477,3.2,4.2,0.754,0.6,2.5,3.1,5.9,1.6,0.1,3.1,3.2,19,AS
26,Kenny Anderson,23,NJN,PG,82,82,38.2,7,16.8,0.417,0.5,1.6,0.303,6.5,15.2,0.429,0.432,4.2,5.2,0.818,1.1,2.8,3.9,9.6,1.9,0.2,3.2,2.5,18.8,AS
27,Clarence Weatherspoon,23,PHI,SF,82,82,38.4,7.3,15.2,0.483,0,0.2,0.235,7.3,15,0.487,0.485,3.6,5.2,0.693,3.1,7,10.1,2.3,1.2,1.4,2.4,1.9,18.4,
28,Rex Chapman,26,WSB,SG,60,59,33.8,7.2,14.4,0.498,1.1,2.8,0.388,6.1,11.7,0.524,0.535,2.8,3.4,0.816,1,1.5,2.4,3.1,1,0.1,2,1.4,18.2,
29,Don MacLean,24,WSB,SF,75,69,33.2,6.9,13.7,0.502,0,0.3,0.143,6.9,13.5,0.509,0.503,4.4,5.3,0.824,1.9,4.4,6.2,2.1,0.6,0.3,2,2.3,18.2,MIP-1
30,Shawn Kemp,24,SEA,PF,79,73,32.9,6.7,12.5,0.538,0,0.1,0.25,6.7,12.5,0.54,0.539,4.6,6.2,0.741,3.9,6.8,10.8,2.6,1.8,2.1,3.3,3.9,18.1,"MVP-7,AS,NBA2"
31,Mahmoud Abdul-Rauf,24,DEN,PG,80,78,32.7,7.4,16,0.46,0.5,1.7,0.316,6.8,14.3,0.476,0.476,2.7,2.9,0.956,0.3,1.8,2.1,4.5,1,0.1,1.9,1.9,18,
32,Chris Webber,20,GSW,C,76,76,32.1,7.5,13.6,0.552,0,0.2,0,7.5,13.5,0.559,0.552,2.5,4.7,0.532,4,5.1,9.1,3.6,1.2,2.2,2.7,3.3,17.5,ROY-1
33,Terry Mills,26,DET,PF,80,74,34.7,7.4,14.4,0.511,0.3,0.9,0.329,7.1,13.5,0.523,0.521,2.3,2.8,0.797,2.4,6,8.4,2.2,0.8,0.8,1.9,3.9,17.3,
34,Mark Price,29,CLE,PG,76,73,31.4,6.3,13.2,0.478,1.6,3.9,0.397,4.8,9.3,0.511,0.536,3.1,3.5,0.888,0.5,2.5,3,7.8,1.4,0.1,2.5,1.2,17.3,"MVP-9,AS,NBA3"
35,Steve Smith,24,MIA,SG,78,77,35.6,6.3,13.8,0.456,1.2,3.4,0.347,5.1,10.4,0.491,0.499,3.5,4.2,0.835,2,2.5,4.5,5.1,1.1,0.4,2.6,2.8,17.3,
36,Rod Strickland,27,POR,PG,82,58,35.2,6.4,13.3,0.483,0,0.1,0.2,6.4,13.2,0.486,0.484,4.3,5.7,0.749,1.5,3,4.5,9,1.8,0.3,3.1,2.1,17.2,
37,Tom Gugliotta,24,WSB,PF,78,78,35.8,6.9,14.9,0.466,0.5,1.9,0.27,6.4,13,0.495,0.483,2.7,4,0.685,2.4,6.9,9.3,3.5,2.2,0.7,3.2,2.2,17.1,
38,Brad Daugherty,28,CLE,C,50,50,36.8,5.9,12.1,0.488,0,0,,5.9,12.1,0.488,0.488,5.1,6.5,0.785,2.6,7.6,10.2,3,0.8,0.7,2.2,2.9,17,
39,Christian Laettner,24,MIN,PF,70,67,34.7,5.7,12.6,0.448,0.1,0.4,0.24,5.6,12.3,0.455,0.452,5.4,6.8,0.783,2.3,6.3,8.6,4.4,1.2,1.2,3.7,3.8,16.8,
40,Chris Mullin,30,GSW,SF,62,39,37.5,6.6,14,0.472,0.9,2.4,0.364,5.7,11.6,0.494,0.503,2.7,3.5,0.753,1,4.5,5.6,5.1,1.7,0.9,2.9,1.8,16.8,
41,Wayman Tisdale,29,SAC,PF,79,77,32.4,7,13.9,0.501,0,0,,7,13.9,0.501,0.501,2.7,3.4,0.808,2,5.1,7.1,1.8,0.5,0.7,1.6,3.7,16.7,
42,Isaiah Rider,22,MIN,SG,79,60,30.6,6.6,14.1,0.468,0.7,1.9,0.36,5.9,12.2,0.485,0.492,2.7,3.4,0.811,1.5,2.5,4,2.6,0.7,0.4,2.8,2.5,16.6,
43,Dan Majerle,28,PHO,SG,80,76,40.1,6,14.2,0.418,2.4,6.3,0.382,3.6,7.9,0.447,0.503,2.2,3,0.739,1.5,2.9,4.4,3.4,1.6,0.5,1.7,1.9,16.5,
44,Gary Payton,25,SEA,PG,82,82,35.1,7.1,14.1,0.504,0.2,0.7,0.278,6.9,13.5,0.515,0.51,2,3.4,0.595,1.3,2,3.3,6,2.3,0.2,2.1,2.8,16.5,"MVP-6,DPOY-5,AS,NBA3,DEF1"
45,Jeff Malone,32,2TM,SG,77,73,33.2,6.8,14,0.486,0.1,0.2,0.583,6.7,13.9,0.485,0.489,2.7,3.2,0.83,0.7,1.9,2.6,1.6,0.5,0.1,1.1,1.6,16.4,
45,Jeff Malone,32,UTA,SG,50,50,33.1,6.8,13.8,0.488,0.1,0.1,0.5,6.7,13.7,0.488,0.491,2.6,3.1,0.843,0.6,1.7,2.3,1.3,0.5,0.1,1.1,1.5,16.2,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
45,Jeff Malone,32,PHI,SG,27,23,33.4,6.9,14.4,0.481,0.1,0.2,0.667,6.8,14.2,0.478,0.486,2.8,3.5,0.809,0.9,2.3,3.1,2.2,0.5,0,1,1.7,16.8,
46,Larry Johnson,24,CHH,PF,51,51,34.5,6.8,13.2,0.515,0.1,0.4,0.238,6.7,12.8,0.524,0.519,2.7,3.9,0.695,2.8,6,8.8,3.6,0.6,0.3,2.3,2.6,16.4,
47,Dell Curry,29,CHH,SG,82,0,26.5,6.5,14.3,0.455,1.9,4.6,0.402,4.6,9.7,0.48,0.52,1.4,1.6,0.873,0.9,2.3,3.2,2.7,1.2,0.3,1.5,2,16.3,6MOY-1
48,Anfernee Hardaway,22,ORL,PG,82,82,36.8,6.2,13.3,0.466,0.6,2.3,0.267,5.6,11,0.507,0.489,3,4,0.742,2.3,3,5.4,6.6,2.3,0.6,3.6,2.5,16,ROY-2
49,Jeff Hornacek,30,2TM,SG,80,62,35.3,5.9,12.6,0.47,0.9,2.6,0.337,5,10,0.505,0.505,3.3,3.7,0.878,0.8,2.7,3.5,5.2,1.6,0.2,2.1,2.3,15.9,
49,Jeff Hornacek,30,PHI,SG,53,53,37.6,6.1,13.5,0.455,1,3.1,0.313,5.2,10.4,0.497,0.491,3.4,3.8,0.873,0.8,3.2,4,5.9,1.8,0.2,2.6,2.2,16.6,
49,Jeff Hornacek,30,UTA,SG,27,9,30.6,5.4,10.7,0.509,0.7,1.6,0.429,4.8,9.1,0.522,0.54,3,3.4,0.891,0.7,1.8,2.5,3.9,1.2,0.1,1.2,2.6,14.6,
50,Nick Anderson,26,ORL,SG,81,81,34.7,6.2,13,0.478,1.2,3.9,0.322,5,9.1,0.545,0.526,2.1,3.1,0.672,1.4,4.5,5.9,3.6,1.7,0.4,2,1.8,15.8,
51,Rik Smits,27,IND,C,78,75,27.1,6.3,11.8,0.534,0,0,0,6.3,11.8,0.535,0.534,3.1,3.8,0.793,1.7,4.5,6.2,2,0.6,1.1,1.9,3.6,15.7,
52,Dee Brown,25,BOS,SG,77,76,37.2,6.4,13.3,0.48,0.4,1.2,0.313,6,12,0.497,0.495,2.4,2.8,0.831,0.8,3.1,3.9,4.5,2,0.6,1.6,2.7,15.5,
53,LaPhonso Ellis,23,DEN,PF,79,79,34.2,6.1,12.2,0.502,0.1,0.3,0.304,6,11.9,0.506,0.505,3.1,4.5,0.674,2.8,5.8,8.6,2.1,0.8,1,2.2,3.8,15.4,
54,Eric Murdock,25,MIL,PG,82,76,30.9,5.8,12.4,0.468,0.8,2,0.411,5,10.4,0.479,0.502,2.9,3.5,0.813,1.1,2.1,3.2,6.7,2.4,0.1,2.5,2.3,15.3,
55,Dale Ellis,33,SAS,SF,77,75,33.6,6.2,12.6,0.494,1.7,4.3,0.395,4.5,8.2,0.546,0.562,1.1,1.4,0.776,0.9,2.4,3.3,1,0.9,0.1,1,1.8,15.2,
56,Horace Grant,28,CHI,PF,70,69,36.7,6.6,12.5,0.524,0,0.1,0,6.6,12.5,0.528,0.524,2,3.3,0.596,4.4,6.6,11,3.4,1.1,1.2,1.6,2.3,15.1,"DPOY-10,AS,DEF2"
57,Dino Radja,26,BOS,PF,80,47,28.8,6.1,11.8,0.521,0,0,0,6.1,11.8,0.522,0.521,2.8,3.8,0.751,2.4,4.8,7.2,1.4,0.9,0.8,1.9,3.5,15.1,
58,Rony Seikaly,28,MIA,C,72,60,33.5,5.4,11.2,0.488,0,0,0,5.4,11.1,0.489,0.488,4.2,5.9,0.72,3.4,6.9,10.3,1.9,0.8,1.4,2.7,3.9,15.1,
59,Lionel Simmons,25,SAC,SF,75,74,36,5.8,13.3,0.438,0.1,0.2,0.353,5.7,13.1,0.439,0.441,3.3,4.3,0.777,2.2,5.3,7.5,4.1,1.4,0.7,2.4,2.5,15.1,
60,John Stockton,31,UTA,PG,82,82,36.2,5.6,10.6,0.528,0.6,1.8,0.322,5,8.8,0.57,0.555,3.3,4.1,0.805,0.9,2.3,3.1,12.6,2.4,0.3,3.2,2.9,15.1,"MVP-11,AS,NBA1"
61,Billy Owens,24,GSW,PF,79,72,34.7,6.2,12.3,0.507,0,0.2,0.2,6.2,12.1,0.512,0.508,2.5,4.1,0.61,2.9,5.2,8.1,4.1,1.1,0.8,2.7,3.4,15,
62,Detlef Schrempf,31,SEA,SF,81,80,33.7,5.5,11.1,0.493,0.3,0.8,0.324,5.2,10.3,0.507,0.505,3.7,4.8,0.769,1.8,3.8,5.6,3.4,0.9,0.1,2.1,3.4,15,
63,B.J. Armstrong,26,CHI,PG,82,82,33.8,5.8,12.3,0.476,0.7,1.6,0.444,5.1,10.6,0.481,0.505,2.4,2.8,0.855,0.3,1.7,2.1,3.9,1,0.1,1.6,1.8,14.8,AS
64,Stacey Augmon,25,ATL,SG,82,82,31.8,5.4,10.5,0.51,0,0.1,0.143,5.3,10.4,0.513,0.51,4.1,5.3,0.764,2.2,2.6,4.8,2.3,1.8,0.5,1.8,2.2,14.8,
65,Isiah Thomas,32,DET,PG,58,56,30.2,5.5,13.2,0.417,0.7,2.2,0.31,4.8,11,0.438,0.442,3.1,4.4,0.702,0.8,1.9,2.7,6.9,1.2,0.1,3.5,2.2,14.8,
66,A.C. Green,30,PHO,PF,82,55,34.5,5.7,11.3,0.502,0.1,0.4,0.229,5.6,10.9,0.513,0.506,3.2,4.4,0.735,3.4,5.8,9.2,1.7,0.9,0.5,1.2,1.7,14.7,
67,Doug West,26,MIN,SG,72,61,30.3,6,12.4,0.487,0,0.1,0.125,6,12.3,0.49,0.488,2.6,3.2,0.81,0.8,2.4,3.2,2.4,0.9,0.3,1.9,3.3,14.7,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
68,Ricky Pierce,34,SEA,SG,51,0,20,5.3,11.3,0.471,0.1,0.6,0.188,5.2,10.7,0.488,0.477,3.7,4.1,0.896,0.6,1.1,1.6,1.8,0.8,0.1,1.3,1.6,14.5,6MOY-4
69,Hersey Hawkins,27,CHH,SG,82,82,32.3,4.8,10.5,0.46,1,2.9,0.332,3.9,7.6,0.508,0.505,3.8,4.4,0.862,1.1,3.5,4.6,2.6,1.6,0.3,1.9,2,14.4,
70,Gerald Wilkins,30,CLE,SG,82,82,33.8,5.4,11.9,0.457,1,2.6,0.396,4.4,9.3,0.474,0.501,2.4,3,0.776,1.3,2.4,3.7,3.1,1.3,0.5,1.6,2.3,14.3,
71,Vlade Divac,25,LAL,C,79,73,34,5.7,11.3,0.506,0.1,0.6,0.191,5.6,10.7,0.524,0.511,2.6,3.8,0.686,3.6,7.2,10.8,3.9,1.2,1.4,2.4,3.6,14.2,
72,Kendall Gill,25,SEA,SG,79,77,30.8,5.4,12.3,0.443,0.5,1.5,0.317,4.9,10.7,0.461,0.462,2.7,3.5,0.782,1.2,2.2,3.4,3.5,1.9,0.4,1.8,2.5,14.1,
73,Anthony Peeler,24,LAL,SG,30,30,30.8,5.9,13.6,0.43,0.5,2.1,0.222,5.4,11.5,0.468,0.447,1.9,2.4,0.803,1.6,2,3.6,3.1,1.4,0.3,2,3.1,14.1,
74,Kevin Edwards,28,NJN,SG,82,82,33.3,5.7,12.5,0.458,0.4,1.2,0.354,5.3,11.3,0.469,0.475,2,2.6,0.77,1.1,2.3,3.4,2.8,1.5,0.4,1.6,1.8,14,
75,Otis Thorpe,31,HOU,PF,82,82,35.5,5.5,9.8,0.561,0,0,0,5.5,9.7,0.562,0.561,3.1,4.7,0.657,3.3,7.3,10.6,2.3,0.8,0.3,2.3,3.1,14,
76,Mookie Blaylock,26,ATL,PG,81,81,36,5.5,13.3,0.411,1.4,4.2,0.334,4.1,9.1,0.447,0.464,1.4,2,0.73,1.4,3.8,5.2,9.7,2.6,0.5,2.4,1.8,13.8,"MVP-11,DPOY-7,AS,DEF1"
77,Hot Rod Williams,31,CLE,PF,76,72,35,5.2,10.9,0.478,0,0,,5.2,10.9,0.478,0.478,3.3,4.6,0.728,2.7,4.8,7.6,2.5,1,1.7,1.8,2.9,13.7,
78,Micheal Williams,27,MIN,PG,71,66,31.1,4.4,9.7,0.457,0.1,0.6,0.222,4.3,9,0.474,0.464,4.7,5.6,0.839,0.9,2.2,3.1,7.2,1.7,0.3,2.9,2.7,13.7,
79,Vernon Maxwell,28,HOU,SG,75,73,34.3,5.1,13,0.389,1.6,5.4,0.298,3.5,7.6,0.454,0.451,1.9,2.5,0.749,0.6,2.5,3.1,5.1,1.7,0.3,2.5,1.9,13.6,
80,Nick Van Exel,22,LAL,PG,81,80,33.3,5.1,13,0.394,1.5,4.5,0.338,3.6,8.5,0.423,0.452,1.9,2.4,0.781,0.6,2.4,2.9,5.8,1,0.1,1.8,1.9,13.6,
81,Vin Baker,22,MIL,C,82,63,31.2,5.3,10.6,0.501,0,0.1,0.2,5.3,10.5,0.502,0.501,2.9,5,0.569,3.4,4.2,7.6,2,0.7,1.4,2,2.8,13.5,
82,Dana Barros,26,PHI,PG,81,70,31.1,5.1,10.8,0.469,1.7,4.4,0.381,3.4,6.5,0.529,0.546,1.4,1.8,0.8,0.3,2.1,2.4,5.2,1.3,0.1,2.1,1.2,13.3,
83,Sherman Douglas,27,BOS,PG,78,78,35.8,5.4,11.8,0.462,0.2,0.7,0.232,5.3,11.1,0.477,0.47,2.3,3.5,0.641,0.9,1.6,2.5,8.8,1.1,0.1,3,2.2,13.3,
84,Frank Brickowski,34,2TM,C,71,46,29.5,5.2,10.6,0.488,0.1,0.3,0.2,5.1,10.3,0.496,0.491,2.7,3.6,0.768,1.2,4.5,5.7,3.1,1.1,0.4,2.5,3.4,13.2,
84,Frank Brickowski,34,MIL,C,43,40,33.5,5.8,12.1,0.482,0.1,0.4,0.167,5.8,11.7,0.493,0.485,3.4,4.4,0.775,1.2,5.3,6.5,3.8,1.2,0.4,2.9,3.8,15.2,
84,Frank Brickowski,34,CHH,C,28,6,23.3,4.2,8.3,0.502,0,0.1,0.5,4.1,8.3,0.502,0.504,1.7,2.3,0.746,1.1,3.3,4.5,2,1,0.4,2,2.8,10.1,
85,Terry Porter,30,POR,PG,77,34,26.9,4.5,10.9,0.416,1.4,3.7,0.39,3.1,7.2,0.43,0.482,2.6,3,0.872,0.6,2.2,2.8,5.2,1,0.2,2.2,1.7,13.1,
86,Reggie Williams,29,DEN,SF,82,68,32.4,5.1,12.4,0.412,0.8,2.8,0.278,4.3,9.6,0.452,0.444,2,2.7,0.733,1.2,3.6,4.8,3.7,1.4,0.8,2,3.5,13,
87,Dennis Scott,25,ORL,SF,82,37,27.8,4.7,11.6,0.405,1.9,4.7,0.399,2.8,6.8,0.408,0.486,1.5,1.9,0.774,0.7,2,2.7,2.6,1,0.4,1.1,2,12.8,
88,Todd Day,24,MIL,SG,76,39,28,4.6,11.1,0.415,0.4,1.9,0.223,4.2,9.2,0.456,0.435,3,4.4,0.698,1.5,2.6,4.1,1.8,1.4,0.7,1.7,2.9,12.7,
89,Spud Webb,30,SAC,PG,79,62,32.5,4.7,10.3,0.46,0.7,2.1,0.335,4,8.2,0.492,0.494,2.6,3.2,0.813,0.6,2.3,2.8,6.7,1.2,0.3,2.1,2.3,12.7,
90,Orlando Woolridge,34,PHI,SF,74,1,26.4,4.9,10.4,0.471,0,0.2,0.071,4.9,10.3,0.478,0.472,2.8,4.1,0.689,1.4,2.6,4,1.9,0.6,0.8,1.9,2.5,12.7,6MOY-6
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
91,Bryant Stith,23,DEN,SG,82,82,34.8,4.5,9.9,0.45,0,0.1,0.222,4.4,9.8,0.453,0.451,3.5,4.3,0.829,1.5,2.8,4.3,2.4,1.4,0.2,1.6,2,12.5,
92,Elden Campbell,25,LAL,PF,76,74,29.6,4.9,10.6,0.462,0,0,0,4.9,10.6,0.463,0.462,2.5,3.6,0.689,2.2,4.6,6.8,1.1,0.8,1.9,1.3,3.2,12.3,
93,Sam Perkins,32,SEA,PF,81,41,26.8,4.2,9.6,0.438,1.2,3.3,0.367,3,6.3,0.475,0.501,2.7,3.4,0.801,1.5,3,4.5,1.4,0.8,0.4,1.3,2.4,12.3,
94,Michael Adams,31,WSB,PG,70,67,33.4,4.1,10,0.408,0.8,2.7,0.288,3.3,7.2,0.454,0.448,3.2,3.9,0.83,0.5,2.1,2.6,6.9,1.4,0.1,2.4,2,12.1,
95,Sean Elliott,25,DET,SF,73,73,33,4.9,10.8,0.455,0.4,1.2,0.299,4.6,9.6,0.474,0.472,1.9,2.4,0.803,0.9,2.7,3.6,2.7,0.7,0.4,1.8,2.4,12.1,
96,Calbert Cheaney,22,WSB,SG,65,21,24.7,5,10.7,0.47,0,0.4,0.043,5,10.4,0.484,0.471,1.9,2.5,0.77,1.4,1.6,2.9,1.9,1,0.2,1.7,2.3,12,
97,Derrick McKey,27,IND,SF,76,76,34.4,4.7,9.3,0.5,0.1,0.4,0.29,4.6,8.9,0.51,0.506,2.5,3.3,0.756,1.7,3.6,5.3,4.3,1.5,0.6,3,3.3,12,
98,Dikembe Mutombo,27,DEN,C,82,82,34.8,4.5,7.8,0.569,0,0,0,4.5,7.8,0.569,0.569,3.1,5.4,0.583,3.5,8.4,11.8,1.5,0.7,4.1,2.5,3.2,12,DPOY-3
99,Willie Anderson,27,SAS,SG,80,79,31.1,4.9,10.5,0.471,0.3,0.9,0.324,4.7,9.6,0.484,0.484,1.8,2.1,0.848,0.9,2.2,3,4.3,0.9,0.6,1.9,2.3,11.9,
100,Ken Norman,29,MIL,SF,82,75,31,5,11.2,0.448,0.8,2.3,0.333,4.3,8.9,0.478,0.483,1.1,2.2,0.503,2.1,4,6.1,2.7,0.7,0.6,1.8,2.5,11.9,
101,Sedale Threatt,32,LAL,PG,81,20,28.1,5.1,10.5,0.482,0.1,0.4,0.152,5,10.1,0.496,0.485,1.7,1.9,0.89,0.3,1.5,1.9,4.2,1.4,0.2,1.3,2.3,11.9,
102,Armen Gilliam,29,NJN,PF,82,5,24,4.2,8.3,0.51,0,0,0,4.2,8.3,0.511,0.51,3.3,4.4,0.759,2.4,3.7,6.1,0.8,0.5,0.7,1.3,1.6,11.8,6MOY-5
103,Charles Oakley,30,NYK,PF,82,82,35.8,4.4,9.3,0.478,0,0,0,4.4,9.2,0.48,0.478,3,3.8,0.776,4.3,7.5,11.8,2.7,1.3,0.2,2.4,3.6,11.8,"DPOY-9,AS,DEF1"
104,Dale Davis,24,IND,PF,66,64,34.7,4.7,8.8,0.529,0,0,0,4.7,8.8,0.53,0.529,2.3,4.5,0.527,4.2,6.6,10.9,1.5,0.7,1.6,1.5,3.2,11.7,
105,Robert Parish,40,BOS,C,74,74,26.9,4.8,9.8,0.491,0,0,,4.8,9.8,0.491,0.491,2.1,2.8,0.74,1.9,5.4,7.3,1.1,0.6,1.3,1.5,2.6,11.7,
