Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
23,Ray Allen,22,MIL,SG,82,82,40.1,6.9,16,0.428,1.6,4.5,0.364,5.2,11.5,0.453,0.479,4.2,4.8,0.875,1.5,3.4,4.9,4.3,1.4,0.1,3.2,3,19.5,
24,Reggie Miller,32,IND,SG,81,81,34.5,6.4,13.3,0.477,2,4.7,0.429,4.3,8.6,0.504,0.553,4.7,5.4,0.868,0.6,2.3,2.9,2.1,1,0.1,1.6,1.8,19.5,"MVP-16,AS,NBA3"
25,Vin Baker,26,SEA,C,82,82,35.9,7.7,14.2,0.542,0,0.1,0.143,7.7,14.1,0.545,0.543,3.8,6.4,0.591,3.5,4.5,8,1.9,1.1,1,2.1,3.4,19.2,"MVP-8,AS,NBA2"
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
26,Alonzo Mourning,27,MIA,C,58,56,33.4,6.9,12.6,0.551,0,0,,6.9,12.6,0.551,0.551,5.3,8,0.665,3.3,6.3,9.6,0.9,0.7,2.2,3.1,3.6,19.2,
27,Gary Payton,29,SEA,PG,82,82,38.4,7.1,15.6,0.453,1.6,4.8,0.338,5.4,10.7,0.505,0.505,3.4,4.6,0.744,0.9,3.6,4.6,8.3,2.3,0.2,2.8,2.4,19.2,"MVP-3,DPOY-2,AS,NBA1,DEF1"
28,Scottie Pippen,32,CHI,SF,44,44,37.5,7.2,16,0.447,1.4,4.4,0.318,5.8,11.6,0.496,0.491,3.4,4.4,0.777,1.2,4,5.2,5.8,1.8,1,2.5,2.6,19.1,"MVP-10,DPOY-9,NBA3,DEF1"
29,Tim Hardaway,31,MIA,PG,81,81,37.4,6.9,16,0.431,1.9,5.5,0.351,5,10.5,0.472,0.49,3.2,4.1,0.781,0.6,3.1,3.7,8.3,1.7,0.2,2.8,2.5,18.9,"MVP-6,AS,NBA2"
30,Kevin Garnett,21,MIN,PF,82,82,39.3,7.7,15.8,0.491,0,0.2,0.188,7.7,15.6,0.495,0.492,3,4,0.738,2.7,6.9,9.6,4.2,1.7,1.8,2.3,2.7,18.5,"DPOY-11,AS"
31,Juwan Howard,24,WAS,PF,64,64,40,7.2,15.5,0.467,0,0,0,7.2,15.5,0.468,0.467,4,5.6,0.721,2.5,4.5,7,3.3,1.3,0.4,2.9,3.5,18.5,
32,Clyde Drexler,35,HOU,SG,70,70,35.3,6.5,15.1,0.427,1.5,4.8,0.317,4.9,10.4,0.477,0.477,4,4.9,0.801,1.5,3.4,4.9,5.5,1.8,0.6,2.7,2.8,18.4,
33,Allan Houston,26,NYK,SG,82,82,34.7,7,15.6,0.447,1,2.6,0.385,6,13,0.46,0.479,3.5,4.1,0.851,0.5,2.8,3.3,2.6,0.8,0.3,2.4,2.5,18.4,
34,Shawn Kemp,28,CLE,PF,80,80,34.6,6.5,14.6,0.445,0,0.1,0.25,6.5,14.5,0.446,0.446,5.1,7,0.727,2.7,6.6,9.3,2.5,1.4,1.1,3.4,3.9,18,AS
35,Rod Strickland,31,WAS,PG,76,76,39.7,6.4,14.9,0.434,0.2,0.6,0.25,6.3,14.2,0.442,0.439,4.7,6.5,0.726,1.5,3.9,5.3,10.5,1.7,0.3,3.5,2.4,17.8,"MVP-18,NBA2"
36,Stephon Marbury,20,MIN,PG,82,81,38,6.3,15.1,0.415,1.2,3.7,0.313,5.1,11.4,0.448,0.453,4,5.5,0.731,0.7,2.1,2.8,8.6,1.3,0.1,3.1,2.7,17.7,
37,Corliss Williamson,24,SAC,SF,79,75,35.7,7.1,14.4,0.495,0,0.1,0,7.1,14.2,0.499,0.495,3.5,5.6,0.63,2.1,3.6,5.6,2.9,1,0.6,2.5,3.2,17.7,
38,Derrick Coleman,30,PHI,PF,59,58,36.2,6,14.7,0.411,0.4,1.7,0.265,5.6,13,0.429,0.426,5.1,6.6,0.772,2.5,7.4,9.9,2.5,0.8,1.2,2.7,2.4,17.6,
39,Damon Stoudamire,24,2TM,PG,71,71,40,6.3,15.4,0.411,1.3,4.3,0.299,5,11.1,0.454,0.452,3.4,4,0.829,1.2,3,4.2,8.2,1.6,0.1,3.1,2.1,17.3,
39,Damon Stoudamire,24,TOR,PG,49,49,41.5,7.2,17,0.425,1.3,4.2,0.317,5.9,12.8,0.46,0.464,3.7,4.3,0.844,1.3,3.1,4.4,8.1,1.6,0.1,3.2,2.3,19.4,
39,Damon Stoudamire,24,POR,PG,22,22,36.6,4.3,11.7,0.364,1.2,4.5,0.263,3.1,7.2,0.428,0.415,2.7,3.4,0.787,1.1,2.6,3.7,8.2,1.5,0.1,2.9,1.7,12.4,
40,Kerry Kittles,23,NJN,SG,77,76,36.5,6.6,15,0.44,1.4,3.4,0.418,5.2,11.6,0.447,0.488,2.6,3.2,0.808,1.7,3,4.7,2.3,1.7,0.5,1.4,2,17.2,
41,Eddie Jones,26,LAL,SG,80,80,36.4,6.1,12.6,0.484,1.8,4.6,0.389,4.3,8,0.538,0.555,2.9,3.8,0.765,1.1,2.7,3.8,3.1,2,0.7,1.8,2.1,16.9,"AS,DEF2"
42,Terrell Brandon,27,MIL,PG,50,48,35.7,6.8,14.6,0.464,0.6,1.9,0.333,6.2,12.8,0.483,0.485,2.6,3.1,0.846,0.5,3.1,3.5,7.7,2.2,0.3,2.9,2.4,16.8,
43,Rik Smits,31,IND,C,73,69,28.6,7,14.2,0.495,0,0,0,7,14.2,0.497,0.495,2.6,3.3,0.783,1.7,5.2,6.9,1.4,0.5,1.2,1.8,3.3,16.7,"MVP-16,AS"
44,Doug Christie,27,TOR,SG,78,78,37.7,5.9,13.7,0.428,1.3,3.9,0.326,4.6,9.8,0.469,0.474,3.5,4.2,0.829,1.2,4,5.2,3.6,2.4,0.7,2.9,2.5,16.5,
45,Anfernee Hardaway,26,ORL,SG,19,15,32.9,5.4,14.4,0.377,0.8,2.6,0.3,4.6,11.7,0.395,0.405,4.7,6.2,0.763,0.4,3.6,4,3.6,1.5,0.8,2.4,2.4,16.4,AS
46,Hakeem Olajuwon,35,HOU,C,47,45,34.7,6.5,13.5,0.483,0,0.1,0,6.5,13.4,0.486,0.483,3.4,4.5,0.755,2.5,7.3,9.8,3,1.8,2,2.7,3.2,16.4,
47,Bryant Reeves,24,VAN,C,74,74,34.1,6.6,12.7,0.523,0,0.1,0,6.6,12.7,0.525,0.523,3,4.3,0.706,2.6,5.3,7.9,2.1,0.5,1.1,2.1,3.8,16.3,
48,Bison Dele,28,DET,C,78,78,33.6,6.8,13.3,0.511,0,0,0.333,6.8,13.3,0.511,0.511,2.5,3.6,0.707,2.9,6.1,8.9,1.2,0.9,0.7,2.3,3.2,16.2,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
49,Kevin Willis,35,HOU,PF,81,74,31.2,6.6,12.9,0.51,0,0.1,0.143,6.5,12.8,0.513,0.511,3,3.8,0.793,2.9,5.5,8.4,1,0.7,0.5,2.1,2.9,16.1,
50,Arvydas Sabonis,33,POR,C,73,73,32,5.6,11.3,0.493,0.4,1.6,0.261,5.2,9.7,0.53,0.511,4.4,5.5,0.798,2,7.9,10,3,0.9,1.1,2.6,3.7,16,
51,Rex Chapman,30,PHO,SG,68,67,33.3,6,14.1,0.427,1.8,4.6,0.386,4.2,9.5,0.447,0.49,2.1,2.8,0.781,0.4,2.1,2.5,3,1,0.2,1.7,1.5,15.9,
52,Jerry Stackhouse,23,2TM,SG,79,37,32.2,5.4,12.3,0.435,0.6,2.5,0.241,4.8,9.9,0.483,0.459,4.5,5.7,0.787,1.3,2,3.4,3.1,1.1,0.7,2.8,2.2,15.8,6MOY-5
52,Jerry Stackhouse,23,PHI,SF,22,22,34,5.8,12.9,0.452,0.7,2.1,0.348,5.1,10.8,0.473,0.481,3.7,4.6,0.802,1.3,2.2,3.5,3,1.4,1,3.4,2.5,16,
52,Jerry Stackhouse,23,DET,SG,57,15,31.5,5.2,12.1,0.428,0.5,2.6,0.208,4.6,9.5,0.488,0.45,4.8,6.1,0.782,1.4,2,3.3,3.1,1,0.7,2.6,2.1,15.7,
53,Detlef Schrempf,35,SEA,SF,78,78,35.2,5.6,11.5,0.487,0.8,1.9,0.415,4.8,9.6,0.501,0.521,3.8,4.5,0.844,1.7,5.4,7.1,4.4,0.8,0.2,2.2,2.6,15.8,
54,Jim Jackson,27,2TM,SG,79,78,38.6,6,14,0.43,0.8,2.4,0.319,5.3,11.6,0.453,0.458,2.9,3.6,0.812,1.6,3.4,5.1,4.8,1,0.1,3.3,2.4,15.7,
54,Jim Jackson,27,PHI,SG,48,47,37.3,5.1,11.1,0.46,0.8,2.3,0.348,4.3,8.8,0.489,0.496,2.6,3.2,0.818,1.4,3.3,4.7,4.6,0.9,0.1,3,2.3,13.7,
54,Jim Jackson,27,GSW,SG,31,31,40.6,7.4,18.5,0.402,0.7,2.5,0.278,6.7,15.9,0.422,0.421,3.3,4.1,0.805,2,3.6,5.6,5.1,1.2,0.1,3.8,2.4,18.9,
55,Larry Johnson,28,NYK,SF,70,70,34.5,6.1,12.6,0.485,0.2,0.9,0.238,5.9,11.7,0.504,0.494,3.1,4,0.756,2.5,3.2,5.7,2.1,0.6,0.2,1.8,2.8,15.5,
56,Kobe Bryant,19,LAL,SF,79,1,26,4.9,11.6,0.428,0.9,2.8,0.341,4,8.8,0.456,0.469,4.6,5.8,0.794,1,2.1,3.1,2.5,0.9,0.5,2,2.3,15.4,"6MOY-2,AS"
57,Donyell Marshall,24,GSW,SF,73,73,35.8,6.2,14.9,0.414,0.9,2.8,0.313,5.3,12.2,0.436,0.443,2.2,3,0.731,2.9,5.7,8.6,2.2,1.3,1,2,3.1,15.4,
58,Lamond Murray,24,LAC,SF,79,65,32.6,6,12.5,0.481,0.7,1.9,0.353,5.3,10.5,0.504,0.508,2.8,3.7,0.748,2.2,3.9,6.1,1.8,1.5,0.7,2.2,2.4,15.4,
59,Nick Anderson,30,ORL,SF,58,44,29.3,5.9,13,0.455,1.3,3.7,0.36,4.6,9.3,0.493,0.506,2.2,3.4,0.638,1.7,3.4,5.1,2.1,1.2,0.4,1.5,1.7,15.3,
60,Ron Mercer,21,BOS,SG,80,62,33.3,6.4,14.3,0.45,0,0.4,0.107,6.4,14,0.458,0.451,2.4,2.8,0.839,1.4,2.1,3.5,2.2,1.6,0.2,1.7,2.7,15.3,
61,Charles Barkley,34,HOU,PF,68,41,33,5.3,10.9,0.485,0.3,1.2,0.214,5,9.7,0.52,0.497,4.4,5.8,0.746,3.5,8.1,11.7,3.2,1,0.4,2.2,2.8,15.2,
62,Jamal Mashburn,25,MIA,SF,48,48,36,5.2,12,0.435,0.8,2.5,0.303,4.5,9.5,0.47,0.467,3.8,4.8,0.797,1.5,3.4,4.9,2.8,0.9,0.3,2.3,2.9,15.1,
63,Antonio McDyess,23,PHO,PF,81,81,30.1,6.1,11.4,0.536,0,0,0,6.1,11.4,0.537,0.536,2.9,4.1,0.702,2.5,5,7.6,1.3,1.2,1.7,1.8,3.6,15.1,
64,Tracy Murray,26,WAS,SF,82,12,27.2,5.5,12.3,0.446,1.9,4.9,0.392,3.5,7.4,0.482,0.524,2.2,2.5,0.871,0.9,2.5,3.4,1,0.8,0.3,1.2,2,15.1,6MOY-6
65,Rodney Rogers,26,LAC,SF,76,70,32.9,5.6,12.3,0.456,0.9,2.8,0.34,4.7,9.5,0.49,0.494,3,4.3,0.686,2,3.5,5.6,2.7,1.2,0.5,2.5,3.2,15.1,
66,Johnny Newman,34,DEN,SF,74,15,29.4,4.6,10.8,0.431,0.5,1.4,0.343,4.2,9.4,0.444,0.453,4.9,6,0.82,0.7,1.2,1.9,1.9,1,0.3,2,2.8,14.7,
67,Wesley Person,26,CLE,SG,82,82,39,5.4,11.7,0.46,2.3,5.5,0.43,3,6.2,0.486,0.56,1.6,2.1,0.776,0.8,3.6,4.4,2.3,1.6,0.6,1.3,1.3,14.7,
68,Joe Smith,22,2TM,PF,79,55,29.7,5.9,13.5,0.434,0,0.1,0,5.9,13.4,0.437,0.434,2.9,3.7,0.775,2.5,3.4,6,1.2,0.8,0.6,2,3.3,14.6,
68,Joe Smith,22,GSW,PF,49,49,33.6,7,16.3,0.429,0,0.1,0,7,16.2,0.433,0.429,3.3,4.2,0.769,2.9,4,6.9,1.4,0.9,0.8,2.2,3.4,17.3,
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
68,Joe Smith,22,PHI,PF,30,6,23.3,4,9,0.448,0,0,0,4,9,0.45,0.448,2.2,2.8,0.788,1.9,2.5,4.4,0.9,0.6,0.4,1.7,3.1,10.3,
69,Rasheed Wallace,23,POR,PF,77,77,37.6,6.1,11.4,0.533,0.1,0.5,0.205,5.9,10.9,0.548,0.537,2.4,3.6,0.662,1.7,4.5,6.2,2.5,1,1.1,2.2,3.5,14.6,
70,LaPhonso Ellis,27,DEN,SF,76,71,33.9,5.4,13.3,0.407,0.8,2.6,0.284,4.6,10.6,0.438,0.435,2.7,3.4,0.805,1.9,5.2,7.2,2.8,0.9,0.6,2.3,3,14.3,
71,Alan Henderson,25,ATL,PF,69,33,29,5.3,10.9,0.485,0,0.1,0.5,5.2,10.8,0.485,0.487,3.7,5.6,0.652,2.9,3.5,6.4,1.1,0.6,0.5,1.6,2.5,14.3,MIP-1
72,Jeff Hornacek,34,UTA,SG,80,80,30.8,5,10.4,0.482,0.7,1.6,0.441,4.3,8.8,0.489,0.516,3.6,4,0.885,0.8,2.6,3.4,4.4,1.4,0.2,1.7,2.2,14.2,
73,Clifford Robinson,31,PHO,SF,80,64,29.5,5.4,11.2,0.479,0.3,1.1,0.321,5,10.1,0.496,0.494,3.1,4.5,0.689,1.9,3.2,5.1,2.1,1.2,1.1,1.8,3.1,14.2,
74,John Wallace,23,TOR,SF,82,36,28.8,5.7,11.9,0.478,0,0,0.5,5.7,11.9,0.478,0.479,2.6,3.6,0.717,1.4,3.1,4.5,1.3,0.8,1.2,2.1,2.9,14,
75,Zydrunas Ilgauskas,22,CLE,C,82,81,29,5.5,10.7,0.518,0,0,0.25,5.5,10.6,0.519,0.519,2.8,3.7,0.762,3.4,5.4,8.8,0.9,0.6,1.6,1.8,3.5,13.9,
76,Christian Laettner,28,ATL,PF,74,49,30.8,4.8,9.9,0.485,0.1,0.4,0.222,4.7,9.5,0.495,0.489,4.1,4.8,0.864,1.9,4.7,6.6,2.6,1,1,2.5,3.3,13.8,
77,Nick Van Exel,26,LAL,PG,64,46,32.1,4.9,11.6,0.419,1.9,4.9,0.389,2.9,6.7,0.44,0.501,2.1,2.7,0.791,0.5,2.5,3,6.9,1,0.1,1.6,1.9,13.8,AS
78,Isaac Austin,28,2TM,C,78,50,29.1,5.2,11.2,0.466,0,0.1,0,5.2,11.1,0.47,0.466,3.1,4.7,0.669,2.6,4.6,7.1,2.2,0.8,0.7,2.6,3,13.5,
78,Isaac Austin,28,MIA,C,52,25,26.4,4.8,10.2,0.474,0,0.1,0,4.8,10.2,0.476,0.474,3,4.4,0.68,2.3,4.1,6.3,1.7,0.8,0.7,2.3,3.1,12.7,
78,Isaac Austin,28,LAC,C,26,25,34.4,5.9,13,0.454,0,0.2,0,5.9,12.8,0.461,0.454,3.4,5.2,0.652,3.1,5.7,8.7,3.4,0.7,0.8,3.4,2.7,15.2,
79,Danny Manning,31,PHO,PF,70,11,25.6,5.6,10.8,0.516,0,0.1,0,5.6,10.7,0.521,0.516,2.4,3.2,0.739,1.6,4,5.6,2,1,0.7,1.4,2.9,13.5,6MOY-1
80,Kendall Gill,29,NJN,SF,81,81,33.7,5.2,12,0.429,0.3,1.2,0.257,4.8,10.8,0.449,0.443,2.8,4,0.688,1.4,3.4,4.8,2.5,1.9,0.8,1.5,3.3,13.4,DPOY-11
81,Dikembe Mutombo,31,ATL,C,82,82,35.6,4.9,9.1,0.537,0,0,,4.9,9.1,0.537,0.537,3.7,5.5,0.67,3.4,8,11.4,1,0.4,3.4,2,3.1,13.4,"DPOY-1,AS,NBA3,DEF1"
82,Rony Seikaly,32,2TM,C,56,49,29.2,4.5,10.3,0.432,0,0,0,4.5,10.3,0.433,0.432,4.4,5.9,0.741,2.6,4.4,7,1.4,0.5,0.8,2.6,2.9,13.3,
82,Rony Seikaly,32,ORL,C,47,47,31.6,5,11.4,0.441,0,0,0,5,11.4,0.442,0.441,4.9,6.5,0.754,2.8,4.8,7.6,1.5,0.5,0.8,2.9,2.9,15,
82,Rony Seikaly,32,NJN,C,9,2,16.9,1.4,4.6,0.317,0,0,,1.4,4.6,0.317,0.317,1.8,3,0.593,1.8,2.2,4,0.9,0.3,0.4,1.3,3,4.7,
83,Toni Kukoč,29,CHI,SF,74,52,30.2,5.2,11.4,0.455,0.9,2.4,0.362,4.3,9,0.48,0.493,2.1,3,0.708,1.6,2.8,4.4,4.2,1,0.5,2.1,2,13.3,
84,Mookie Blaylock,30,ATL,PG,70,69,38.6,5.3,13.4,0.392,1.3,4.8,0.269,4,8.6,0.46,0.44,1.4,1.9,0.709,1.2,3.7,4.9,6.7,2.6,0.3,2.5,1.7,13.2,"DPOY-5,DEF2"
85,Joe Dumars,34,DET,SG,72,72,32.3,4.6,11,0.416,2.2,5.9,0.371,2.4,5.1,0.468,0.516,1.8,2.1,0.825,0.2,1.3,1.4,3.5,0.6,0,1.2,1.4,13.1,
86,David Wesley,27,CHH,PG,81,81,35.1,4.7,10.7,0.443,0.7,2.1,0.347,4,8.6,0.467,0.477,2.8,3.6,0.795,0.6,2,2.6,6.5,1.7,0.4,2.8,2.8,13,
87,John Starks,32,NYK,SG,82,10,26.7,4.5,11.5,0.393,1.6,4.9,0.327,3,6.7,0.441,0.461,2.3,2.9,0.787,0.6,2.2,2.8,2.7,1,0.1,1.7,2.5,12.9,6MOY-4
88,Jayson Williams,29,NJN,C,65,65,36,4.9,9.9,0.498,0,0.1,0,4.9,9.9,0.501,0.498,3,4.5,0.666,6.8,6.8,13.6,1,0.7,0.8,1.5,3.6,12.9,AS
Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
89,Calbert Cheaney,26,WAS,SG,82,82,34.6,5.5,12,0.457,0.2,0.6,0.283,5.3,11.3,0.467,0.464,1.7,2.6,0.647,1,3,4,2.1,1.2,0.4,1.3,3.2,12.8,
90,Anthony Mason,31,CHH,PF,81,80,38.9,4.8,9.4,0.509,0,0,0,4.8,9.4,0.512,0.509,3.2,5,0.649,2.2,8,10.2,4.2,0.8,0.2,1.8,2.2,12.8,DPOY-9
91,Derek Strong,29,ORL,PF,58,8,28.2,4.5,10.6,0.42,0,0.1,0,4.5,10.6,0.423,0.42,3.8,4.8,0.781,2.6,4.7,7.4,0.9,0.5,0.4,1.3,2.1,12.7,
92,Voshon Lenard,24,MIA,SG,81,81,32.4,4.5,10.5,0.425,1.9,4.7,0.405,2.6,5.9,0.441,0.515,1.7,2.2,0.788,0.9,2.7,3.6,2.2,0.7,0.2,1.2,2.7,12.6,
93,Anthony Peeler,28,2TM,SG,38,32,31.4,5,11.1,0.452,1.4,3.3,0.424,3.6,7.8,0.464,0.515,0.9,1.2,0.766,1,2.3,3.2,3.6,1.6,0.2,1.3,2.6,12.3,
93,Anthony Peeler,28,VAN,SG,8,8,25.3,4.4,9,0.486,0.6,2.4,0.263,3.8,6.6,0.566,0.521,0.5,0.8,0.667,0.8,1.8,2.5,2.9,1.1,0,0.8,2,9.9,
93,Anthony Peeler,28,MIN,SG,30,24,33,5.2,11.6,0.445,1.6,3.5,0.453,3.6,8.1,0.442,0.514,1.1,1.4,0.78,1,2.4,3.4,3.8,1.7,0.2,1.5,2.7,13,
94,Sam Mitchell,34,MIN,SF,81,33,27.6,4.6,9.9,0.464,0.2,0.5,0.349,4.4,9.3,0.47,0.473,3,3.6,0.832,1.5,3.3,4.8,1.3,0.8,0.3,0.8,2.5,12.3,
95,Kenny Anderson,27,2TM,PG,61,56,30.5,4.4,11,0.398,0.9,2.6,0.356,3.5,8.4,0.411,0.44,2.5,3.2,0.789,0.6,2.2,2.8,5.7,1.4,0,2.3,2.2,12.2,
95,Kenny Anderson,27,POR,PG,45,40,32.7,4.5,11.7,0.387,1,3,0.353,3.5,8.8,0.398,0.432,2.5,3.2,0.772,0.8,2.2,3,5.4,1.4,0,2.5,2.2,12.6,
95,Kenny Anderson,27,BOS,PG,16,16,24.1,4,9.2,0.435,0.6,1.7,0.37,3.4,7.5,0.45,0.469,2.6,3.1,0.837,0.2,2.3,2.4,6.3,1.6,0,1.8,2.3,11.2,
96,Marcus Camby,23,TOR,C,63,58,31.8,4.9,11.9,0.412,0,0,0,4.9,11.8,0.413,0.412,2.4,3.9,0.611,3.2,4.2,7.4,1.8,1.1,3.7,2.1,3.2,12.1,
97,Brian Grant,25,POR,SF,61,49,31.5,4.6,9.1,0.508,0,0,0,4.6,9.1,0.509,0.508,2.8,3.7,0.75,3.2,5.9,9.1,1.4,0.7,0.7,1.8,3,12.1,
98,Horace Grant,32,ORL,C,76,76,36.9,5.2,11.3,0.459,0,0.1,0,5.2,11.2,0.462,0.459,1.8,2.6,0.678,3,5.1,8.1,2.3,1.1,1,1.2,2.4,12.1,DPOY-11
99,Lindsey Hunter,27,DET,PG,71,67,35.3,4.5,11.6,0.383,1.2,3.7,0.321,3.3,7.9,0.412,0.434,2,2.8,0.74,0.9,2.6,3.5,3.2,1.7,0.1,1.5,2.5,12.1,
100,Rick Fox,28,LAL,SF,82,82,33,4.4,9.4,0.471,1,3.2,0.325,3.4,6.2,0.547,0.527,2.1,2.8,0.743,1,3.4,4.4,3.4,1.2,0.6,2.5,3.8,12,
